arli_smiles,arx_smiles,n_reactions,n_cryo,mean_yield,ref_temp_C,stability_label,n_heavy_atoms,HeavyAtomCount,Li_C_degree,Li_C_ewg_neighbors,Li_C_hybridization_sp2,Li_C_hybridization_sp3,Li_C_is_aromatic,Li_neighbor_count,MW,MolLogP,NumAliphaticRings,NumAromaticAtoms,NumAromaticRings,NumBr,NumF,NumHalogens,NumHeteroatoms,NumI,NumLi,NumN,NumO,NumRotatableBonds,TPSA,has_epoxide,has_ester,has_nitrile
[Li]C=CC(C)(C)c1ccc(Cl)cc1,CC(C)(C=CI)c1ccc(Cl)cc1,2,0,87.3,-90.0,batch_stable,13,13,2,0,1,0,0,1,186.611,3.299800000000002,0,6,1,0,0,1,2,0,1,0,0,2,0.0,0,0,0
[Li]c1ccc2c3c1C[C@@H](N(CCC)CCC)C[C@H]3CN2C(=O)c1ccccc1,CCCN(CCC)[C@@H]1Cc2c(Br)ccc3c2[C@@H](C1)CN3C(=O)c1ccccc1,21,21,98.09999999999998,-78.0,batch_stable,28,28,3,0,1,0,1,1,368.45,3.6612000000000027,2,12,2,0,0,0,4,0,1,2,1,6,23.55,0,0,0
[Li]c1ccc(C(C)(F)F)cc1F,CC(F)(F)c1ccc(Br)c(F)c1,1,1,42.3,-78.0,batch_moderate,12,12,3,0,1,0,1,1,166.071,1.7312,0,6,1,0,3,3,4,0,1,0,0,1,0.0,0,0,0
[Li]c1cccc(F)n1,Fc1cccc(Br)n1,6,0,59.866666666666674,0.0,batch_moderate,8,8,3,1,1,0,1,1,103.02500000000002,0.014500000000000013,0,6,1,0,1,1,3,0,1,1,0,0,12.89,0,0,0
[Li]c1ccc(Cl)c(Cc2ccc(OCC)cc2)c1,CCOc1ccc(Cc2cc(Br)ccc2Cl)cc1,8,3,53.13333333333333,-78.0,batch_moderate,18,18,3,0,1,0,1,1,252.67000000000002,3.1233000000000013,0,12,2,0,0,1,3,0,1,0,1,4,9.23,0,0,0
[Li]c1ccc2c(c1)CCC(c1ccccc1C)O2,Cc1ccccc1C1CCc2cc(Br)ccc2O1,2,0,60.0,0.0,batch_moderate,18,18,3,0,1,0,1,1,230.236,2.855120000000001,1,12,2,0,0,0,2,0,1,0,1,1,9.23,0,0,0
[Li]c1ccccc1B1OCCN(CCCC)CCO1,CCCCN1CCOB(c2ccccc2Br)OCC1,1,1,37.7,-78.0,batch_moderate,19,19,3,0,1,0,1,1,253.07999999999993,0.3244999999999998,1,6,1,0,0,0,5,0,1,1,2,4,21.700000000000003,0,0,0
[Li]c1ccc(OC)cc1C(C)(C)c1cc2ccccc2s1,COc1ccc(Br)c(C(C)(C)c2cc3ccccc3s2)c1,2,2,55.0,-78.0,batch_moderate,21,21,3,0,1,0,1,1,288.341,4.029600000000004,0,15,3,0,0,0,3,0,1,0,1,3,9.23,0,0,0
[Li]c1ccccc1C(F)(F)F,FC(F)(F)c1ccccc1Br,9,7,51.27142857142856,-75.0,batch_moderate,11,11,3,0,1,0,1,1,152.04399999999998,1.4992,0,6,1,0,3,3,4,0,1,0,0,0,0.0,0,0,0
[Li]c1cnc(NC(=O)C(C)(C)C)cc1C(F)(F)F,CC(C)(C)C(=O)Nc1cc(C(F)(F)F)c(Br)cn1,1,1,56.1,-78.0,batch_moderate,18,18,3,0,1,0,1,1,252.16499999999994,1.8787999999999998,0,6,1,0,3,3,7,0,1,2,1,1,41.99,0,0,0
[Li]c1cc(F)ccc1F,Fc1ccc(F)c(Br)c1,10,8,72.4,-78.0,batch_moderate,9,9,3,0,1,0,1,1,120.02699999999999,0.7585999999999999,0,6,1,0,2,2,3,0,1,0,0,0,0.0,0,0,0
[Li]C[C@@H]1CC(=O)N1[Si](C)(C)C(C)(C)C,CC(C)(C)[Si](C)(C)N1C(=O)C[C@H]1CI,5,5,81.9,-78.0,batch_stable,14,14,2,0,0,1,0,1,205.303,2.1792999999999996,1,0,0,0,0,0,4,0,1,1,1,2,20.310000000000002,0,0,0
[Li]CSCc1ccccc1,BrCSCc1ccccc1,1,1,96.0,-78.0,batch_stable,10,10,2,0,0,1,0,1,144.16799999999998,2.0458,0,6,1,0,0,0,2,0,1,0,0,3,0.0,0,0,0
[Li]c1ccc(Oc2ccccc2)cc1,Brc1ccc(Oc2ccccc2)cc1,7,4,91.2,-78.0,batch_stable,14,14,3,0,1,0,1,1,176.144,2.2727000000000004,0,12,2,0,0,0,2,0,1,0,1,2,9.23,0,0,0
[Li]c1ccc(CCC(=O)OCC)cc1,CCOC(=O)CCc1ccc(I)cc1,3,0,91.0,0.0,batch_stable,14,14,3,0,1,0,1,1,184.164,0.9761000000000001,0,6,1,0,0,0,3,0,1,0,2,4,26.3,0,1,0
[Li]c1cccc2c1ccn2C(=O)OC(C)(C)C,CC(C)(C)OC(=O)n1ccc2c(Br)cccc21,1,0,19.0,-5.0,batch_unstable,17,17,3,0,1,0,1,1,223.20099999999996,2.2183,0,9,2,0,0,0,4,0,1,1,2,0,31.23,0,1,0
[Li]c1ccc(N2CCOCC2)cc1OC,COc1cc(N2CCOCC2)ccc1Br,4,4,66.0,-78.0,batch_moderate,15,15,3,0,1,0,1,1,199.17899999999997,0.32559999999999967,1,6,1,0,0,0,4,0,1,1,2,2,21.700000000000003,0,0,0
[Li]C[C@@H](CC)Cc1ccc(F)cc1F,CC[C@H](CI)Cc1ccc(F)cc1F,4,4,46.4,-78.0,batch_moderate,14,14,2,0,0,1,0,1,190.16199999999998,3.120300000000002,0,6,1,0,2,2,3,0,1,0,0,4,0.0,0,0,0
[Li]c1ccc2[nH]cc(CC(=O)O)c2c1,O=C(O)Cc1c[nH]c2ccc(Br)cc12,2,1,21.4,-78.0,batch_unstable,14,14,3,0,1,0,1,1,181.12,0.5888000000000002,0,9,2,0,0,0,4,0,1,1,2,2,53.09,0,1,0
[Li]c1ccccc1F,Fc1ccccc1Br,31,28,60.953571428571415,-75.57142857142857,batch_moderate,8,8,3,0,1,0,1,1,102.037,0.6195,0,6,1,0,1,1,2,0,1,0,0,0,0.0,0,0,0
[Li]c1cc(C=O)c(O[Si](C)(C)C(C)(C)C)c(O[Si](C)(C)C(C)(C)C)c1,CC(C)(C)[Si](C)(C)Oc1cc(Br)cc(C=O)c1O[Si](C)(C)C(C)(C)C,1,0,55.9,0.0,batch_moderate,25,25,3,0,1,0,1,1,372.58300000000014,5.0609000000000055,0,6,1,0,0,0,6,0,1,0,3,5,35.53,0,0,0
[Li]c1cccc(Cl)c1,Clc1cccc(Br)c1,12,11,75.57272727272726,-78.0,batch_moderate,8,8,3,0,1,0,1,1,118.492,1.1338000000000001,0,6,1,0,0,1,2,0,1,0,0,0,0.0,0,0,0
[Li]c1c(C)sc2cc(OC)ccc12,COc1ccc2c(I)c(C)sc2c1,5,1,73.1,-78.0,batch_moderate,13,13,3,0,1,0,1,1,184.189,2.01212,0,9,2,0,0,0,3,0,1,0,1,1,9.23,0,0,0
[Li]c1ccc(F)c(C=O)c1,O=Cc1cc(Br)ccc1F,5,1,83.6,-78.0,batch_stable,10,10,3,0,1,0,1,1,130.047,0.43200000000000005,0,6,1,0,1,1,3,0,1,0,1,1,17.07,0,0,0
[Li]c1ccc(OC)c(C=O)c1,COc1ccc(Br)cc1C=O,4,3,68.6,-78.0,batch_moderate,11,11,3,0,1,0,1,1,142.083,0.3015,0,6,1,0,0,0,3,0,1,0,2,2,26.3,0,0,0
[Li]c1ccc(C)c(C(=O)N(C)OC)c1,CON(C)C(=O)c1cc(Br)ccc1C,3,3,74.2,-78.0,batch_moderate,14,14,3,0,1,0,1,1,185.152,0.4222199999999998,0,6,1,0,0,0,4,0,1,1,2,2,29.540000000000003,0,0,0
[Li]c1cc2c(ccn2S(=O)(=O)c2ccccc2)cc1COC(C)(C)OC,COC(C)(C)OCc1cc2ccn(S(=O)(=O)c3ccccc3)c2cc1Br,1,1,27.0,-78.0,batch_unstable,26,26,3,0,1,0,1,1,365.3800000000002,2.571200000000001,0,15,3,0,0,0,7,0,1,1,4,6,57.53,0,0,0
[Li]N1C(=O)CCC1=O,O=C1CCC(=O)N1I,6,6,37.9,-78.0,batch_moderate,8,8,3,0,1,0,0,1,105.022,-0.7811000000000001,1,0,0,0,0,0,4,0,1,1,2,0,37.38,0,0,0
[Li]c1ccnc2ccsc12,Brc1ccnc2ccsc12,2,2,62.7,-78.0,batch_moderate,10,10,3,0,1,0,1,1,141.12399999999997,1.0901,0,9,2,0,0,0,3,0,1,1,0,0,12.89,0,0,0
[Li]c1c(C)nc2c(C(CC)CC)cc(C)nn12,CCC(CC)c1cc(C)nn2c(I)c(C)nc12,9,7,23.599999999999998,-77.14285714285714,batch_unstable,17,17,3,1,1,0,1,1,223.24899999999997,2.04354,0,9,2,0,0,0,4,0,1,3,0,3,30.19,0,0,0
[Li]c1ccc2ccsc2c1,Brc1ccc2ccsc2c1,1,0,94.7,0.0,batch_stable,10,10,3,0,1,0,1,1,140.136,1.6951,0,9,2,0,0,0,2,0,1,0,0,0,0.0,0,0,0
[Li]c1ccc(-c2c(C)sc3ncnc(N)c23)cc1,Cc1sc2ncnc(N)c2c1-c1ccc(Br)cc1,1,1,51.0,-78.0,batch_moderate,18,18,3,0,1,0,1,1,247.252,2.04272,0,15,3,0,0,0,5,0,1,3,0,1,51.8,0,0,0
[Li]c1cc(Br)cc(-c2ccc3ccc4cccc5ccc2c3c45)c1,Brc1cc(Br)cc(-c2ccc3ccc4cccc5ccc2c3c45)c1,1,1,84.3,-70.0,batch_stable,24,24,3,0,1,0,1,1,363.1830000000001,5.807300000000003,0,22,5,1,0,1,2,0,1,0,0,1,0.0,0,0,0
[Li]c1ccc2c(Br)c(Oc3ccnc4cc(OC)c(OC)cc34)ccc2c1,COc1cc2nccc(Oc3ccc4cc(Br)ccc4c3Br)c2cc1OC,1,1,51.4,-78.0,batch_moderate,27,27,3,0,1,0,1,1,416.2000000000002,4.753800000000004,0,20,4,1,0,1,6,0,1,1,3,4,40.58,0,0,0
[Li]c1cc(C)ccc1Oc1ccnc2cc(OC)c(OC)cc12,COc1cc2nccc(Oc3ccc(C)cc3Br)c2cc1OC,8,8,19.5,-78.0,batch_unstable,23,23,3,0,1,0,1,1,301.271,3.1465200000000015,0,16,3,0,0,0,5,0,1,1,3,4,40.58,0,0,0
[Li]c1nc(C)ccc1Oc1ccnc2cc(OC)c(OC)cc12,COc1cc2nccc(Oc3ccc(C)nc3I)c2cc1OC,1,1,73.8,-78.0,batch_moderate,23,23,3,1,1,0,1,1,302.259,2.5415200000000002,0,16,3,0,0,0,6,0,1,2,3,4,53.47000000000001,0,0,0
[Li]c1cccc(C)n1,Cc1cccc(Br)n1,1,1,80.0,-78.0,batch_stable,8,8,3,1,1,0,1,1,99.06200000000001,0.18381999999999998,0,6,1,0,0,0,2,0,1,1,0,0,12.89,0,0,0
[Li]c1ccc(C)cn1,Cc1ccc(Br)nc1,6,1,48.9,-78.0,batch_moderate,8,8,3,1,1,0,1,1,99.062,0.18381999999999998,0,6,1,0,0,0,2,0,1,1,0,0,12.89,0,0,0
[Li]c1cc(C)ccn1,Cc1ccnc(Br)c1,2,2,58.050000000000004,-78.0,batch_moderate,8,8,3,1,1,0,1,1,99.06199999999998,0.18381999999999998,0,6,1,0,0,0,2,0,1,1,0,0,12.89,0,0,0
[Li]c1ncccc1C,Cc1cccnc1Br,2,2,57.099999999999994,-66.5,batch_moderate,8,8,3,1,1,0,1,1,99.062,0.18381999999999987,0,6,1,0,0,0,2,0,1,1,0,0,12.89,0,0,0
[Li]c1ccc(OC)c(F)c1,COc1ccc(Br)cc1F,3,0,51.4,-20.0,batch_moderate,10,10,3,0,1,0,1,1,132.06300000000002,0.6281,0,6,1,0,1,1,3,0,1,0,1,1,9.23,0,0,0
[Li]c1ccc(I)cc1,Ic1ccc(I)cc1,5,5,44.739999999999995,-78.0,batch_moderate,8,8,3,0,1,0,1,1,209.943,1.085,0,6,1,0,0,1,2,1,1,0,0,0,0.0,0,0,0
[Li]c1c2c3c(cccc3n1[Si](C)(C)C(C)(C)C)C1=C[C@H](NC(=O)N(CC)CC)CN(C)[C@@H]1C2,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4c3c(c(Br)n4[Si](C)(C)C(C)(C)C)C[C@H]2N(C)C1,2,0,27.4,0.0,batch_unstable,33,33,3,1,1,0,1,1,458.6520000000002,3.9619000000000035,2,9,2,0,0,0,7,0,1,4,1,4,40.510000000000005,0,0,0
[Li]Cc1ccc2cc(OCc3ccccc3F)ccc2c1,Fc1ccccc1COc1ccc2cc(CI)ccc2c1,1,0,65.0,-30.0,batch_moderate,21,21,2,0,0,1,0,1,272.24800000000005,4.226400000000003,0,16,3,0,1,1,3,0,1,0,1,4,9.23,0,0,0
[Li]c1ccc2ccccc2c1S(=O)(=O)C1SC(=O)NC1=O,O=C1NC(=O)C(S(=O)(=O)c2c(Br)ccc3ccccc23)S1,2,2,42.0,-78.0,batch_moderate,21,21,3,0,1,0,1,1,313.285,0.7163999999999999,1,10,2,0,0,0,8,0,1,1,4,2,80.31,0,0,0
[Li]c1ccc(S(=O)(=O)n2cccc2)s1,O=S(=O)(c1ccc(Br)s1)n1cccc1,5,0,19.3,-10.0,batch_unstable,14,14,3,0,1,0,1,1,219.21600000000004,0.5803999999999999,0,10,2,0,0,0,6,0,1,1,2,2,39.07,0,0,0
[Li]c1oc(CCC)nc1COC1CCCCO1,CCCc1nc(COC2CCCCO2)c(Br)o1,1,1,89.0,-78.0,batch_stable,17,17,3,1,1,0,1,1,231.22099999999995,1.4641,1,5,1,0,0,0,5,0,1,1,3,5,44.49000000000001,0,0,0
[Li]c1cccc(C)c1,Cc1cccc(Br)c1,3,3,62.56666666666666,-78.0,batch_moderate,8,8,3,0,1,0,1,1,98.074,0.78882,0,6,1,0,0,0,1,0,1,0,0,0,0.0,0,0,0
[Li]c1cc(C)c(N)c(C)c1,Cc1cc(Br)cc(C)c1N,1,0,27.6,-10.0,batch_unstable,10,10,3,0,1,0,1,1,127.11599999999999,0.67944,0,6,1,0,0,0,2,0,1,1,0,0,26.02,0,0,0
[Li]CC1CO1,BrCC1CO1,1,1,46.3,-72.5,batch_moderate,5,5,2,0,0,1,0,1,64.013,-0.028000000000000025,1,0,0,0,0,0,2,0,1,0,1,1,12.53,1,0,0
[Li]c1ccc(Br)nc1,Brc1ccc(Br)nc1,58,44,56.3909090909091,-77.86363636363636,batch_moderate,8,8,3,0,1,0,1,1,163.931,0.6379,0,6,1,1,0,1,3,0,1,1,0,0,12.89,0,0,0
[Li]c1cc(F)cc(C(F)(F)F)c1,Fc1cc(Br)cc(C(F)(F)F)c1,13,13,56.96153846153846,-78.0,batch_moderate,12,12,3,0,1,0,1,1,170.034,1.6383,0,6,1,0,4,4,5,0,1,0,0,0,0.0,0,0,0
[Li]c1cc(F)cc(OC(F)(F)C(F)F)c1,Fc1cc(Br)cc(OC(F)(F)C(F)F)c1,8,8,71.85,-72.0,batch_moderate,15,15,3,0,1,0,1,1,218.04999999999995,1.8562,0,6,1,0,5,5,7,0,1,0,1,3,9.23,0,0,0
[Li]c1cccc(C2(c3ccccc3)c3ccccc3-c3ccccc32)c1,Brc1cccc(C2(c3ccccc3)c3ccccc3-c3ccccc32)c1,1,0,92.0,80.0,batch_stable,26,26,3,0,1,0,1,1,324.35200000000003,4.843500000000004,1,24,4,0,0,0,1,0,1,0,0,2,0.0,0,0,0
[Li]c1ccc2c(c1)C(=O)c1ccc(Br)cc1C2=O,O=C1c2ccc(Br)cc2C(=O)c2ccc(Br)cc21,2,0,58.65,130.0,batch_moderate,18,18,3,0,1,0,1,1,293.0450000000001,2.0183,1,12,2,1,0,1,4,0,1,0,2,0,34.14,0,0,0
[Li]c1ccc2c(c1)CN(C(=O)OC(C)(C)C)CCO2,CC(C)(C)OC(=O)N1CCOc2ccc(Br)cc2C1,3,3,90.39999999999999,-78.0,batch_stable,19,19,3,0,1,0,1,1,255.24299999999994,1.6099,1,6,1,0,0,0,5,0,1,1,3,0,38.77,0,1,0
[Li]c1ccc(C(F)(F)F)cc1C,Cc1cc(C(F)(F)F)ccc1Br,3,1,82.4,-71.0,batch_stable,12,12,3,0,1,0,1,1,166.07100000000003,1.80762,0,6,1,0,3,3,4,0,1,0,0,0,0.0,0,0,0
[Li]c1c(C#N)c(C)nn1-c1ccc(OC)cc1F,COc1ccc(-n2nc(C)c(C#N)c2I)c(F)c1,2,0,48.0,-40.0,batch_moderate,18,18,3,1,1,0,1,1,237.16299999999998,0.9939,0,11,2,0,1,1,6,0,1,3,1,2,50.84,0,0,1
[Li]c1cnc(OC)cc1Cl,COc1cc(Cl)c(Br)cn1,3,0,58.0,0.0,batch_moderate,10,10,3,0,1,0,1,1,149.50599999999997,0.5374,0,6,1,0,0,1,4,0,1,1,1,1,22.12,0,0,0
[Li]c1ncccc1OCCF,FCCOc1cccnc1Br,1,1,40.0,-78.0,batch_moderate,11,11,3,1,1,0,1,1,147.07799999999997,0.2236999999999999,0,6,1,0,1,1,4,0,1,1,1,3,22.12,0,0,0
[Li]c1cnc2c(cnn2-c2ccccc2)c1Cl,Clc1c(Br)cnc2c1cnn2-c1ccccc1,1,1,46.0,-78.0,batch_moderate,17,17,3,0,1,0,1,1,235.603,1.8677,0,15,3,0,0,1,5,0,1,3,0,1,30.71,0,0,0
[Li]c1ccc2c(cnn2-c2ccc(F)cc2)c1,Fc1ccc(-n2ncc3cc(Br)ccc32)cc1,4,3,34.166666666666664,-78.0,batch_moderate,17,17,3,0,1,0,1,1,218.16000000000003,1.9584,0,15,3,0,1,1,4,0,1,2,0,1,17.82,0,0,0
[Li]c1csc(N2CCOCC2)n1,Brc1csc(N2CCOCC2)n1,1,0,47.0,0.0,batch_moderate,12,12,3,1,1,0,1,1,176.17,-0.22650000000000015,1,5,1,0,0,0,5,0,1,2,1,1,25.36,0,0,0
[Li]c1cccc(F)c1,Fc1cccc(Br)c1,13,11,64.25454545454545,-77.18181818181819,batch_moderate,8,8,3,0,1,0,1,1,102.037,0.6195,0,6,1,0,1,1,2,0,1,0,0,0,0.0,0,0,0
[Li]c1ccc2nc(N)n(S(=O)(=O)C(C)C)c2c1,CC(C)S(=O)(=O)n1c(N)nc2ccc(I)cc21,3,2,36.0,-77.0,batch_moderate,17,17,3,0,1,0,1,1,245.233,-0.0014000000000000679,0,9,2,0,0,0,7,0,1,3,2,2,77.97999999999999,0,0,0
[Li]c1cccc(CN)c1,NCc1cccc(Br)c1,4,4,37.824999999999996,-72.0,batch_moderate,9,9,3,0,1,0,1,1,113.08900000000001,-0.06089999999999984,0,6,1,0,0,0,2,0,1,1,0,1,26.02,0,0,0
[Li]c1cccc(NC)c1,CNc1cccc(Br)c1,1,1,13.8,-70.0,batch_unstable,9,9,3,0,1,0,1,1,113.089,0.5221,0,6,1,0,0,0,2,0,1,1,0,1,12.03,0,0,0
[Li]c1c(C)ccc2[nH]ccc12,Cc1ccc2[nH]ccc2c1Br,3,3,34.6,-78.0,batch_moderate,11,11,3,0,1,0,1,1,137.111,1.27012,0,9,2,0,0,0,2,0,1,1,0,0,15.79,0,0,0
[Li]c1ccsc1Br,Brc1ccsc1Br,1,1,16.3,-75.0,batch_unstable,7,7,3,0,1,0,1,1,168.97199999999998,1.3044,0,5,1,1,0,1,3,0,1,0,0,0,0.0,0,0,0
[Li]c1ccc(S(=O)(=O)NC(C)(C)C)cc1C,Cc1cc(S(=O)(=O)NC(C)(C)C)ccc1Br,1,1,31.7,-78.0,batch_moderate,16,16,3,0,1,0,1,1,233.262,0.8656199999999996,0,6,1,0,0,0,5,0,1,1,2,2,46.17,0,0,0
[Li]c1ccc(N)cc1,Nc1ccc(I)cc1,5,5,86.0,-78.0,batch_stable,8,8,3,0,1,0,1,1,99.062,0.06259999999999999,0,6,1,0,0,0,2,0,1,1,0,0,26.02,0,0,0
[Li]c1c(OCC)ncnc1C(F)(F)F,CCOc1ncnc(C(F)(F)F)c1Br,3,3,81.5,-78.0,batch_stable,14,14,3,0,1,0,1,1,198.07299999999998,0.6879000000000001,0,6,1,0,3,3,7,0,1,2,1,2,35.010000000000005,0,0,0
[Li]c1ccsc1,Brc1ccsc1,9,6,67.13333333333334,-74.0,batch_moderate,6,6,3,0,1,0,1,1,90.076,0.5419,0,5,1,0,0,0,2,0,1,0,0,0,0.0,0,0,0
[Li]CCc1ccccc1Cl,Clc1ccccc1CCBr,1,1,58.8,-50.0,batch_moderate,10,10,2,0,0,1,0,1,146.546,2.4693000000000005,0,6,1,0,0,1,2,0,1,0,0,2,0.0,0,0,0
[Li]c1ccc2c(c1)C1(C)CCN(C)C1N2C,CN1CCC2(C)c3cc(Br)ccc3N(C)C12,2,2,58.0,-78.0,batch_moderate,16,16,3,0,1,0,1,1,208.23399999999998,0.8495000000000001,2,6,1,0,0,0,3,0,1,2,0,0,6.48,0,0,0
[Li]c1ccc2c(c1C)OCCO2,Cc1c(Br)ccc2c1OCCO2,2,2,77.0,-78.0,batch_moderate,12,12,3,0,1,0,1,1,156.10999999999999,0.56002,1,6,1,0,0,0,3,0,1,0,2,0,18.46,0,0,0
[Li]c1ccc(-c2ccc(OCCCCC)cc2)cc1,CCCCCOc1ccc(-c2ccc(Br)cc2)cc1,4,4,84.3,-78.0,batch_stable,19,19,3,0,1,0,1,1,246.27899999999994,3.716400000000003,0,12,2,0,0,0,2,0,1,0,1,6,9.23,0,0,0
[Li]c1c(Cl)cc(C(F)(F)F)cc1Cl,FC(F)(F)c1cc(Cl)c(Br)c(Cl)c1,6,6,74.00000000000001,-78.0,batch_moderate,13,13,3,0,1,0,1,1,220.93399999999997,2.806,0,6,1,0,3,5,6,0,1,0,0,0,0.0,0,0,0
[Li]c1cc(Cl)ccc1OCc1ccccc1,Clc1ccc(OCc2ccccc2)c(I)c1,1,1,52.6,-78.0,batch_moderate,16,16,3,0,1,0,1,1,224.61599999999999,2.7128000000000005,0,12,2,0,0,1,3,0,1,0,1,3,9.23,0,0,0
[Li]c1cc(Cl)ccc1C(=O)O,O=C(O)c1ccc(Cl)cc1Br,1,1,37.2,-78.0,batch_moderate,11,11,3,0,1,0,1,1,162.50099999999998,0.8320000000000001,0,6,1,0,0,1,4,0,1,0,2,1,37.3,0,1,0
[Li]c1ccc(Cl)cc1C(=O)O,O=C(O)c1cc(Cl)ccc1Br,1,1,37.2,-78.0,batch_moderate,11,11,3,0,1,0,1,1,162.501,0.8320000000000001,0,6,1,0,0,1,4,0,1,0,2,1,37.3,0,1,0
[Li]c1ccc(-c2nsc3cc(C#CC(C)(C)O)ccc23)cc1,CC(C)(O)C#Cc1ccc2c(-c3ccc(Br)cc3)nsc2c1,3,0,32.8,0.0,batch_moderate,22,22,3,0,1,0,1,1,299.324,2.879500000000001,0,15,3,0,0,0,4,0,1,1,1,1,33.120000000000005,0,0,0
[Li]c1cc(C(F)(F)F)ccn1,FC(F)(F)c1ccnc(Br)c1,6,6,43.38333333333333,-78.0,batch_moderate,11,11,3,1,1,0,1,1,153.032,0.8942000000000001,0,6,1,0,3,3,5,0,1,1,0,0,12.89,0,0,0
[Li]c1cncc(C(F)(F)F)c1,FC(F)(F)c1cncc(Br)c1,9,5,47.96,-78.0,batch_moderate,11,11,3,0,1,0,1,1,153.032,0.8942000000000001,0,6,1,0,3,3,5,0,1,1,0,0,12.89,0,0,0
[Li]c1ccc(CC(=O)OC)cc1,COC(=O)Cc1ccc(I)cc1,2,2,80.4,-78.0,batch_stable,12,12,3,0,1,0,1,1,156.10999999999999,0.19589999999999985,0,6,1,0,0,0,3,0,1,0,2,2,26.3,0,1,0
[Li]c1ccnc(F)c1,Fc1cc(I)ccn1,1,1,69.9,-78.0,batch_moderate,8,8,3,0,1,0,1,1,103.02499999999999,0.014499999999999957,0,6,1,0,1,1,3,0,1,1,0,0,12.89,0,0,0
[Li]c1csc([Si](C)(C)C)n1,C[Si](C)(C)c1nc(Br)cs1,3,3,22.0,-78.0,batch_unstable,10,10,3,1,1,0,1,1,163.24699999999999,0.4821,0,5,1,0,0,0,4,0,1,1,0,1,12.89,0,0,0
[Li]Cc1cccc(C(=O)O)c1,O=C(O)c1cccc(CBr)c1,4,4,85.1,-78.0,batch_stable,11,11,2,0,0,1,0,1,142.083,1.0533,0,6,1,0,0,0,3,0,1,0,2,2,37.3,0,1,0
[Li]c1ccc(C2C3CC4CC(C3)CC2C4)c(OC)c1,COc1cc(I)ccc1C1C2CC3CC(C2)CC1C3,1,1,43.0,-78.0,batch_moderate,19,19,3,0,1,0,1,1,248.29499999999996,3.0287000000000015,4,6,1,0,0,0,2,0,1,0,1,2,9.23,0,0,0
[Li]CC1CCCCC1,BrCC1CCCCC1,14,10,73.7,-74.0,batch_moderate,8,8,2,0,0,1,0,1,104.12200000000001,2.1535,1,0,0,0,0,0,1,0,1,0,0,1,0.0,0,0,0
[Li]c1cccc2c1CCN(C(=O)OC(C)(C)C)C2,CC(C)(C)OC(=O)N1CCc2c(Br)cccc2C1,1,1,23.3,-78.0,batch_unstable,18,18,3,0,1,0,1,1,239.24399999999997,1.7736,1,6,1,0,0,0,4,0,1,1,2,0,29.540000000000003,0,1,0
[Li]c1ccc2[nH]cc(C3CCN(C)CC3)c2c1,CN1CCC(c2c[nH]c3ccc(Br)cc23)CC1,2,0,37.05,0.0,batch_moderate,17,17,3,0,1,0,1,1,220.24499999999995,1.7709000000000001,1,9,2,0,0,0,3,0,1,2,0,1,19.03,0,0,0
[Li]C(Br)=CCC1CCN(C(=O)OC(C)(C)C)CC1,CC(C)(C)OC(=O)N1CCC(CC=C(Br)Br)CC1,5,5,79.4,-78.0,batch_moderate,18,18,3,1,1,0,0,1,310.16100000000006,3.4284000000000026,1,0,0,1,0,1,5,0,1,1,2,2,29.540000000000003,0,1,0
[Li]c1c2ccccc2nn1CC,CCn1nc2ccccc2c1Br,4,4,22.5,-78.0,batch_unstable,12,12,3,1,1,0,1,1,152.12599999999998,0.8499999999999999,0,9,2,0,0,0,3,0,1,2,0,1,17.82,0,0,0
[Li]c1ccc2scc(Br)c2c1,Brc1ccc2scc(Br)c2c1,2,2,79.9,-70.0,batch_moderate,11,11,3,0,1,0,1,1,219.032,2.4576000000000002,0,9,2,1,0,1,3,0,1,0,0,0,0.0,0,0,0
[Li]c1ccccc1COC(C)(C)OC,COC(C)(C)OCc1ccccc1Br,2,2,53.0,-70.0,batch_moderate,14,14,3,0,1,0,1,1,186.17999999999998,1.3795,0,6,1,0,0,0,3,0,1,0,2,4,18.46,0,0,0
[Li]c1cccc(-c2ccccc2)c1,Brc1cccc(-c2ccccc2)c1,16,11,59.27272727272727,-78.0,batch_moderate,13,13,3,0,1,0,1,1,160.145,2.1474,0,12,2,0,0,0,1,0,1,0,0,1,0.0,0,0,0
[Li]c1cc(C)c(OCc2ccccc2)c(CC)c1,CCc1cc(Br)cc(C)c1OCc1ccccc1,4,3,92.90000000000002,-70.0,batch_stable,18,18,3,0,1,0,1,1,232.25199999999998,2.930220000000001,0,12,2,0,0,0,2,0,1,0,1,4,9.23,0,0,0
[Li]c1c(OCCCl)cccc1OCCCl,ClCCOc1cccc(OCCCl)c1Br,1,1,98.7,-70.0,batch_stable,15,15,3,0,1,0,1,1,241.04299999999998,1.7156,0,6,1,0,0,2,5,0,1,0,2,6,18.46,0,0,0
[Li]c1ccc(-c2nnn(C)n2)cc1,Cn1nnc(-c2ccc(Br)cc2)n1,5,5,29.5,-70.0,batch_unstable,13,13,3,0,1,0,1,1,166.11300000000003,-0.3291000000000004,0,11,2,0,0,0,5,0,1,4,0,1,43.6,0,0,0
